===============,,,===============,===============,===============,===============,===============,===============,===============,===============
2/9/24 13:43,ON4,39,2540,2107,0.829,0,0,1088,182,0
2/9/24 14:00,ON4,40,3247,3068,0.945,0,0.084,1018,289,30
2/9/24 14:17,ON4,41,3945,3588,0.909,0,0,1072,102,6
2/9/24 14:33,ON4,42,2704,2296,0.849,0,0,1854,396,15
2/9/24 15:07,OFF5,1,2662,2166,0.814,0,0,1078,71,0
2/9/24 15:24,OFF5,2,3209,2437,0.76,0.15,0,998,8,0
2/9/24 15:41,OFF5,3,3722,3505,0.942,0,0,2334,411,0
2/9/24 15:58,OFF5,4,3430,3196,0.932,0,0,721,114,14
2/9/24 16:15,OFF5,5,3581,3583,1.001,0,0,1425,308,0
2/9/24 16:32,OFF5,6,3712,3570,0.962,0.03,0.021,1109,257,26
2/9/24 16:48,OFF5,7,3646,3601,0.988,0.11,0.063,1360,264,5
2/9/24 17:05,OFF5,8,2820,2650,0.94,0,0,919,53,0
2/9/24 17:22,OFF5,9,3151,2936,0.932,0.06,0.168,2321,592,353
2/9/24 17:39,OFF5,10,2955,2979,1.008,0.06,0,1890,398,88
2/9/24 17:56,OFF5,11,2777,2658,0.957,0,0,984,5,0
2/9/24 18:13,OFF5,12,3999,4018,1.005,0,0.168,2830,780,442
2/9/24 18:30,OFF5,13,3590,3602,1.003,0,0,1445,358,2
2/9/24 18:47,OFF5,14,2731,2529,0.926,0.09,0,803,14,0
2/9/24 19:03,OFF5,15,3176,3038,0.957,0.08,0,73,19,0
2/9/24 19:20,OFF5,16,3048,2976,0.976,0.06,0.042,904,161,24
2/9/24 19:37,OFF5,17,2580,2467,0.956,0.14,0,567,33,0
2/9/24 19:54,OFF5,18,3303,3378,1.023,0.04,0.063,1177,245,33
2/9/24 20:11,OFF5,19,3561,3491,0.98,0.06,0.063,1433,316,80
2/9/24 20:28,OFF5,20,2843,2857,1.005,0,0,820,31,2
2/9/24 20:45,OFF5,21,3203,3181,0.993,0.17,0,839,35,0
2/9/24 21:02,OFF5,22,3029,2948,0.973,0.02,0,1237,388,6
2/9/24 21:18,OFF5,23,3469,3513,1.013,0,0.084,877,211,7
2/9/24 21:35,OFF5,24,4187,4085,0.976,0,0.084,2978,937,877
2/9/24 21:52,OFF5,25,2659,2668,1.003,0.01,0.084,1183,208,69
2/9/24 22:09,OFF5,26,3028,2985,0.986,0.12,0,1048,47,0
2/9/24 22:26,OFF5,27,3445,3416,0.991,0.04,0,909,92,0
2/9/24 22:43,OFF5,28,3193,3168,0.992,0.08,0,1035,38,0
2/9/24 23:00,OFF5,29,2905,2632,0.906,0.11,0,1185,98,5
2/9/24 23:17,OFF5,30,4096,4003,0.977,0,0.084,3239,1123,581
2/9/24 23:33,OFF5,31,3599,3560,0.989,0,0.105,1564,478,668
2/9/24 23:50,OFF5,32,3574,3553,0.994,0,0,1448,210,10
2/10/24 0:07,OFF5,33,3159,2973,0.941,0,0,1101,60,0
2/10/24 0:24,OFF5,34,3230,3009,0.932,0.11,0,999,5,0
2/10/24 0:41,OFF5,35,2946,2711,0.92,0.11,0,903,15,0
2/10/24 0:58,OFF5,36,3179,2893,0.91,0.06,0.042,1293,186,9
2/10/24 1:15,OFF5,37,2861,2776,0.97,0,0,1763,489,4
2/10/24 1:32,OFF5,38,3602,3276,0.909,0,0.063,1752,444,95
2/10/24 1:48,OFF5,39,3025,2763,0.914,0,0.084,2163,685,577
2/10/24 2:05,OFF5,40,3196,3097,0.969,0.03,0.063,1401,520,265
2/10/24 2:22,OFF5,41,2896,2688,0.928,0.05,0,1124,267,14
2/10/24 2:39,OFF5,42,3035,2627,0.865,0.09,0,634,41,0
2/10/24 3:13,ON5,1,3392,3153,0.93,0.01,0.063,2477,1012,579
2/10/24 3:30,ON5,2,3076,2903,0.944,0,0.042,1747,403,5
2/10/24 3:47,ON5,3,2818,2430,0.862,0.08,0,764,120,0
2/10/24 4:03,ON5,4,2930,2458,0.839,0.15,0,721,7,0
2/10/24 4:20,ON5,5,3923,3334,0.85,0.08,0,894,160,3
2/10/24 4:37,ON5,6,2965,2619,0.883,0,0.021,1476,647,104
2/10/24 4:54,ON5,7,2722,2229,0.819,0.06,0,961,72,0
2/10/24 5:11,ON5,8,2594,2027,0.781,0.17,0,1134,154,0
2/10/24 5:28,ON5,9,2560,2003,0.783,0.11,0,1397,314,1
2/10/24 5:45,ON5,10,2476,1957,0.79,0.11,0,976,78,0
2/10/24 6:02,ON5,11,3495,2783,0.796,0.06,0,829,146,4
2/10/24 6:18,ON5,12,3316,2831,0.854,0,0,1242,503,114
2/10/24 6:35,ON5,13,2556,2277,0.891,0.03,0,1492,397,24
2/10/24 6:52,ON5,14,2517,2082,0.827,0.11,0,1844,575,0
2/10/24 7:09,ON5,15,2412,2059,0.854,0.15,0,2195,738,0
2/10/24 7:26,ON5,16,2920,2350,0.805,0.18,0,1355,171,0
2/10/24 7:43,ON5,17,2402,1908,0.794,0.12,0,1480,278,0
2/10/24 8:00,ON5,18,2425,1994,0.822,0.08,0,1049,47,0
2/10/24 8:17,ON5,19,2366,1923,0.813,0.09,0.021,1245,160,0
2/10/24 8:33,ON5,20,3286,2774,0.844,0.09,0,2119,814,0
2/10/24 8:50,ON5,21,3493,2883,0.825,0,0.021,1918,909,23
2/10/24 9:07,ON5,22,2467,2069,0.839,0,0.021,2372,861,8
2/10/24 9:24,ON5,23,2586,2032,0.786,0,0,1445,330,0
2/10/24 9:41,ON5,24,2540,2038,0.803,0.11,0.021,1011,19,0
2/10/24 9:58,ON5,25,2120,1717,0.81,0.12,0,1369,251,0
2/10/24 10:15,ON5,26,2653,2166,0.816,0.12,0,1216,115,0
2/10/24 10:32,ON5,27,3121,2702,0.866,0,0.021,1982,606,88
2/10/24 10:48,ON5,28,2541,2267,0.892,0,0,558,165,0
2/10/24 11:05,ON5,29,2477,2131,0.86,0.05,0,60,8,0
2/10/24 11:22,ON5,30,2901,2458,0.847,0.06,0,318,81,0
2/10/24 11:39,ON5,31,3289,2807,0.853,0,0,998,313,0
2/10/24 11:56,ON5,32,2683,2170,0.809,0.02,0.021,886,60,0
2/10/24 12:13,ON5,33,2528,2011,0.795,0.03,0,1274,310,0
2/10/24 12:30,ON5,34,2643,2143,0.811,0.09,0,1243,145,0
2/10/24 12:47,ON5,35,2545,2203,0.865,0,0,1521,452,27
2/10/24 13:03,ON5,36,2496,2189,0.877,0.06,0,1104,71,0
2/10/24 13:20,ON5,37,2690,2145,0.798,0.06,0,2020,534,0
2/10/24 13:37,ON5,38,2509,2036,0.811,0.09,0,1667,361,0
2/10/24 13:54,ON5,39,2491,1947,0.782,0.09,0,2269,588,0
2/10/24 14:11,ON5,40,2376,1880,0.791,0.06,0,1207,74,0
2/10/24 14:28,ON5,41,2505,1979,0.79,0.05,0,2146,661,0
2/10/24 14:45,ON5,42,3090,2455,0.794,0,0,2224,1072,0
2/10/24 15:02,OFF6,1,2642,2223,0.841,0,0,957,310,4
2/10/24 15:18,OFF6,2,2578,2211,0.858,0.06,0.021,801,87,0
2/10/24 15:35,OFF6,3,3824,3196,0.836,0,0,866,345,0
2/10/24 15:52,OFF6,4,3517,2791,0.794,0,0,1826,420,44
2/10/24 16:09,OFF6,5,2974,2742,0.922,0,0,1224,124,0
2/10/24 16:26,OFF6,6,3594,3439,0.957,0,0,1991,640,17
2/10/24 16:43,OFF6,7,2739,2573,0.94,0,0.042,1669,574,6
2/10/24 17:00,OFF6,8,2683,2651,0.988,0.11,0.042,846,251,2
2/10/24 17:17,OFF6,9,2917,2839,0.973,0.07,0.042,1751,516,0
2/10/24 17:33,OFF6,10,3199,3131,0.979,0,0.063,1290,310,5
2/10/24 17:50,OFF6,11,2909,2814,0.967,0.03,0.126,1971,703,152
2/10/24 18:07,OFF6,12,3001,2993,0.997,0.14,0.084,1505,284,75
2/10/24 18:24,OFF6,13,2840,2754,0.97,0.05,0.042,1141,194,31
2/10/24 18:41,OFF6,14,3593,3601,1.002,0.17,0,1063,48,0
2/10/24 18:58,OFF6,15,2968,2945,0.992,0,0,438,55,0
2/10/24 19:15,OFF6,16,2944,2934,0.997,0.09,0.063,457,101,5
2/10/24 19:32,OFF6,17,3181,3192,1.004,0,0,865,125,1
2/10/24 19:48,OFF6,18,3181,3253,1.023,0,0.042,1578,513,41
2/10/24 20:05,OFF6,19,2819,2838,1.007,0,0.063,901,324,47
2/10/24 20:22,OFF6,20,3207,3213,1.002,0,0,969,83,0
2/10/24 20:39,OFF6,21,2567,2512,0.979,0.08,0,695,161,0
2/10/24 20:56,OFF6,22,3521,3694,1.049,0,0,734,203,103
2/10/24 21:13,OFF6,23,3404,3490,1.025,0.07,0.126,2445,871,692
2/10/24 21:30,OFF6,24,4284,4001,0.934,0,0.126,3296,831,459
2/10/24 21:47,OFF6,25,3582,3479,0.971,0,0,1764,745,122
2/10/24 22:03,OFF6,26,2465,2542,1.031,0,0,975,435,7
2/10/24 22:20,OFF6,27,2683,2640,0.984,0,0,350,22,0
2/10/24 22:37,OFF6,28,2574,2529,0.983,0,0,322,131,2
2/10/24 22:54,OFF6,29,2841,2681,0.944,0,0.021,570,73,0
2/10/24 23:11,OFF6,30,3026,2972,0.982,0,0,1108,335,0
2/10/24 23:28,OFF6,31,3724,3726,1.001,0.03,0.021,2342,794,374
2/10/24 23:45,OFF6,32,2674,2431,0.909,0,0,1066,50,0
2/11/24 0:02,OFF6,33,3615,3297,0.912,0,0,1638,284,0
2/11/24 0:18,OFF6,34,2825,2787,0.986,0,0.063,1200,303,13
2/11/24 0:35,OFF6,35,2625,2608,0.994,0.03,0.021,1315,98,0
2/11/24 0:52,OFF6,36,2926,2779,0.95,0,0,1275,114,0
2/11/24 1:09,OFF6,37,2842,2627,0.924,0,0.042,1785,379,76
2/11/24 1:26,OFF6,38,3777,3728,0.987,0,0,1614,481,300
2/11/24 1:43,OFF6,39,3215,3094,0.962,0,0,3262,691,240
2/11/24 2:00,OFF6,40,3169,3029,0.956,0.06,0,5596,1118,0
2/11/24 2:17,OFF6,41,3052,2890,0.947,0,0,1467,158,2
2/11/24 2:33,OFF6,42,2613,2545,0.974,0,0,1246,349,0
2/11/24 3:07,ON6,1,3599,3413,0.948,0.08,0.042,2458,763,550
2/11/24 3:24,ON6,2,3299,3162,0.958,0,0.084,1879,758,106
2/11/24 3:41,ON6,3,2871,2643,0.921,0,0,369,92,0
2/11/24 3:58,ON6,4,2670,2422,0.907,0.13,0,768,276,0
2/11/24 4:15,ON6,5,2557,2146,0.839,0.16,0.021,140,5,0
2/11/24 4:32,ON6,6,3550,3036,0.855,0.18,0,1121,339,224
2/11/24 4:48,ON6,7,3224,2945,0.914,0,0,2753,1064,43
2/11/24 5:05,ON6,8,2731,2247,0.823,0.05,0,1258,118,0
2/11/24 5:22,ON6,9,2746,2184,0.795,0.15,0,1284,92,0
2/11/24 5:39,ON6,10,2706,2134,0.789,0.13,0,1283,69,0
2/11/24 5:56,ON6,11,2320,1998,0.861,0.12,0,1375,292,6
2/11/24 6:13,ON6,12,2669,2381,0.892,0,0,857,37,0
2/11/24 6:30,ON6,13,2715,2367,0.872,0.17,0,985,8,0
2/11/24 6:47,ON6,14,3391,2995,0.883,0.06,0,1355,204,39
2/11/24 7:03,ON6,15,2860,2382,0.833,0,0,1101,187,4
2/11/24 7:20,ON6,16,3034,2698,0.889,0.11,0.042,1388,179,7
2/11/24 7:37,ON6,17,2824,2311,0.818,0,0,974,2,0
2/11/24 7:54,ON6,18,2977,2335,0.784,0.14,0,981,4,0
2/11/24 8:11,ON6,19,3190,2860,0.896,0.09,0,1424,292,3
2/11/24 8:28,ON6,20,2718,2598,0.956,0.12,0,1049,45,0
2/11/24 8:45,ON6,21,2748,2462,0.896,0,0,985,7,0
2/11/24 9:02,ON6,22,2691,2246,0.835,0,0,929,20,0
2/11/24 9:18,ON6,23,2783,2504,0.9,0.12,0,85,26,0
2/11/24 9:35,ON6,24,3003,2637,0.878,0.14,0,105,28,0
2/11/24 9:52,ON6,25,3163,2749,0.869,0,0.021,526,224,0
2/11/24 10:09,ON6,26,3040,2426,0.798,0.09,0,166,53,4
2/11/24 10:26,ON6,27,3425,2930,0.855,0,0,1999,469,20
2/11/24 10:43,ON6,28,2671,2505,0.938,0,0,1083,6,0
2/11/24 11:00,ON6,29,2619,2246,0.858,0,0,1119,0,0
2/11/24 11:17,ON6,30,3119,2653,0.851,0,0,1578,185,0
2/11/24 11:33,ON6,31,2769,2230,0.805,0,0,1011,0,0
2/11/24 11:50,ON6,32,2838,2198,0.775,0,0,1078,0,0
2/11/24 12:07,ON6,33,2799,2488,0.889,0,0,723,46,1
2/11/24 12:24,ON6,34,2660,2475,0.931,0,0,22,3,0
2/11/24 12:41,ON6,35,2712,2469,0.911,0,0,31,13,0
2/11/24 12:58,ON6,36,2477,2254,0.91,0,0,8,1,0
2/11/24 13:15,ON6,37,2658,2321,0.873,0,0,18,7,2
2/11/24 13:32,ON6,38,3554,3124,0.879,0.08,0,355,32,0
2/11/24 13:48,ON6,39,3909,3601,0.921,0,0.021,1109,348,11
2/11/24 14:05,ON6,40,2714,2472,0.911,0,0,1131,75,4
2/11/24 14:22,ON6,41,2742,2453,0.895,0,0,990,4,0
2/11/24 14:39,ON6,42,2826,2386,0.844,0,0,987,1,0
2/11/24 14:56,,,2824,2308,0.817,0,0,999,4,0
2/11/24 15:13,,,2789,2208,0.792,0,0.021,1003,23,0
2/11/24 15:30,,,3204,2628,0.82,0,0,1090,206,3
2/11/24 15:47,,,3052,2691,0.882,0,0,485,198,0
2/11/24 16:03,,,3424,3302,0.965,0,0,1088,170,6
2/11/24 16:20,,,3133,2926,0.934,0,0,1030,74,0
2/11/24 16:37,,,3854,3680,0.955,0,0.042,1686,376,21
2/11/24 16:54,,,3403,3112,0.914,0.07,0.063,2229,636,7
2/11/24 17:11,,,3115,2966,0.952,0,0.147,2851,799,650
2/11/24 17:28,,,3361,3328,0.99,0,0.063,2915,975,239
2/11/24 17:45,,,2718,2710,0.997,0,0,1442,270,0
2/11/24 18:02,,,3308,3262,0.986,0.04,0,1539,378,14
2/11/24 18:18,,,2882,2807,0.974,0,0,1543,271,2
2/11/24 18:35,,,2761,2600,0.942,0,0,1835,579,0
2/11/24 18:52,,,2898,2834,0.978,0.08,0.084,1431,246,18
2/11/24 19:09,,,3155,3146,0.997,0.11,0,1248,177,0
2/11/24 19:26,,,3693,3604,0.976,0,0.084,2476,875,281
2/11/24 19:43,,,4111,3981,0.968,0.1,0.126,3246,1264,903
2/11/24 20:00,,,3115,2979,0.956,0,0.042,1825,962,75
2/11/24 20:17,,,2800,2738,0.978,0.18,0,1471,254,127
2/11/24 20:33,,,3149,3054,0.97,0.13,0,774,55,0
2/11/24 20:50,,,3286,3202,0.975,0.06,0,1050,75,3
2/11/24 21:07,,,2852,2855,1.001,0,0.105,1897,613,21
2/11/24 21:24,,,3040,3064,1.008,0.05,0,1490,227,0
2/11/24 21:41,,,3013,2818,0.935,0.02,0,1567,433,0
2/11/24 21:58,,,2796,2857,1.022,0,0,1816,439,0
2/11/24 22:15,,,3312,3039,0.917,0.1,0.042,1253,116,0
2/11/24 22:32,,,3320,3147,0.948,0,0,1861,569,30
2/11/24 22:48,,,3158,3151,0.998,0,0.063,1218,455,20
2/11/24 23:05,,,3417,3362,0.984,0.01,0.105,2044,612,520
2/11/24 23:22,,,3998,4039,1.01,0,0.042,2420,746,863
2/11/24 23:39,,,3058,2979,0.974,0,0.042,2142,727,367
2/11/24 23:56,,,2789,2607,0.935,0.04,0,1862,447,0
2/12/24 0:13,,,3065,2868,0.936,0.13,0,1729,406,0
2/12/24 0:30,,,2939,2800,0.953,0.03,0.042,1785,491,0
2/12/24 0:47,,,2893,2547,0.881,0.11,0,1655,299,0
2/12/24 1:03,,,3200,2875,0.898,0.15,0,1143,101,0
2/12/24 1:20,,,3284,3289,1.002,0.1,0.063,1745,306,54
2/12/24 1:37,,,2632,2569,0.976,0.15,0,1287,145,0
2/12/24 1:54,,,3503,3297,0.941,0.11,0,1741,398,5
2/12/24 2:11,,,3651,3346,0.916,0,0.147,2401,658,434
2/12/24 2:28,,,3371,3339,0.991,0.17,0,1571,348,40
2/12/24 2:45,,,2981,2933,0.984,0,0,1079,354,1
2/12/24 3:02,,,3314,2918,0.88,0.14,0,643,159,0
2/12/24 3:18,,,2817,2671,0.948,0.08,0.042,1520,304,98
2/12/24 3:35,,,2706,2519,0.931,0.06,0,520,259,0
2/12/24 3:52,,,3135,2702,0.862,0.17,0,23,6,0
2/12/24 4:09,,,2649,2254,0.851,0,0,179,36,0
2/12/24 4:26,,,2938,2644,0.9,0.14,0,1106,77,4
2/12/24 4:43,,,2401,2218,0.924,0.15,0.063,1412,189,6
2/12/24 5:00,,,2468,2227,0.902,0.12,0,1796,459,0
2/12/24 5:17,,,2613,2355,0.901,0.11,0,1481,184,1
2/12/24 5:33,,,2535,1977,0.78,0.12,0,1656,159,0
2/12/24 5:50,,,3151,2556,0.811,0.09,0,1411,151,0
2/12/24 6:07,,,3528,2889,0.819,0,0.021,2304,972,99
2/12/24 6:24,,,3029,2772,0.915,0.06,0.063,1359,246,24
2/12/24 6:41,,,2797,2323,0.831,0.12,0,1085,29,0
2/12/24 6:58,,,2735,2196,0.803,0.14,0,1023,22,0
2/12/24 7:15,,,2437,2015,0.827,0.15,0.021,1129,69,0
2/12/24 7:32,,,2565,2135,0.832,0.12,0,1609,280,0
2/12/24 7:48,,,2682,1983,0.739,0.12,0,1011,42,0
2/12/24 8:05,,,2661,1934,0.727,0.17,0,1084,24,0
2/12/24 8:22,,,2729,2072,0.759,0.09,0,1573,322,0
2/12/24 8:39,,,2627,1902,0.724,0.12,0,1118,90,0
2/12/24 8:56,,,2473,1911,0.772,0.09,0,1087,32,0
2/12/24 9:13,,,2486,1917,0.771,0.08,0,1654,405,0
2/12/24 9:30,,,3201,2913,0.91,0,0.021,2085,1033,37
2/12/24 9:47,,,2338,2058,0.88,0,0.042,1530,529,2
2/12/24 10:03,,,2819,2130,0.756,0.08,0,457,11,0
,,,,,,,,,,
,,,,,,,,,,
